ICAO Code,Latitude,Longitude,City
PESH,-32.6968,-39.9564,Peshawar
SIAL,48.6731,108.4843,Sialkot
SIAL,-49.0382,17.3693,Sialkot
RAWA,-33.5112,48.8637,Rawalpindi
QUET,27.7226,-109.684,Quetta
KARA,-38.0722,-155.8031,Karachi
LAHO,-53.4352,-157.4802,Lahore
MULT,-6.1813,113.9022,Multan
LAHO,-15.1795,145.0926,Lahore
MULT,-5.6349,-99.7579,Multan
LAHO,-3.4009,-108.9721,Lahore
SIAL,47.2477,134.1505,Sialkot
FAIS,23.8823,70.796,Faisalabad
SIAL,36.6862,84.7045,Sialkot
MULT,-34.4872,164.9009,Multan
RAWA,-9.9295,-134.0917,Rawalpindi
ISLA,-60.6267,-143.2897,Islamabad
ISLA,56.9545,-34.1359,Islamabad
GWAD,53.5186,-64.296,Gwadar
FAIS,71.4379,-144.861,Faisalabad
SUKK,83.5155,15.9388,Sukkur
QUET,-0.6869,73.7354,Quetta
FAIS,-19.3446,-129.6764,Faisalabad
MULT,49.0279,-76.9925,Multan
GWAD,-83.5849,-177.482,Gwadar
MULT,9.2046,-165.6814,Multan
ISLA,-66.6931,92.305,Islamabad
RAWA,55.4974,77.2514,Rawalpindi
MULT,-49.8645,92.269,Multan
SUKK,26.5284,-72.0792,Sukkur
KARA,79.1161,135.8489,Karachi
GUJR,43.188,86.8067,Gujranwala
GWAD,-78.1379,-75.6035,Gwadar
SUKK,69.3006,94.846,Sukkur
SUKK,36.5608,-107.3787,Sukkur
LAHO,-34.4888,152.8697,Lahore
ISLA,28.9149,128.6552,Islamabad
MULT,-13.4306,125.4585,Multan
GWAD,-36.3276,-27.4074,Gwadar
SUKK,80.0733,-73.244,Sukkur
QUET,-69.406,57.1337,Quetta
GWAD,11.7573,-135.8422,Gwadar
FAIS,-28.8448,-71.9697,Faisalabad
QUET,74.0648,74.3067,Quetta
ISLA,-68.4189,128.8784,Islamabad
MULT,-10.6197,137.5242,Multan
RAWA,82.7123,-127.3631,Rawalpindi
MULT,-15.5752,-144.2673,Multan
PESH,-77.0153,124.9559,Peshawar
KARA,88.2905,56.2587,Karachi
GWAD,-18.2811,113.7921,Gwadar
RAWA,-82.3363,102.6061,Rawalpindi
SUKK,-48.7819,-159.4982,Sukkur
MULT,-38.4156,20.0218,Multan
ISLA,-83.5984,103.3972,Islamabad
MULT,44.793,14.5727,Multan
FAIS,-13.9801,7.977,Faisalabad
QUET,-16.2322,-24.639,Quetta
SIAL,-0.8606,158.3069,Sialkot
GWAD,74.7131,118.8994,Gwadar
MULT,30.8632,-25.1209,Multan
PESH,46.6774,-37.432,Peshawar
MULT,23.4729,-63.9875,Multan
RAWA,43.1254,10.9022,Rawalpindi
MULT,-82.0453,153.2145,Multan
LAHO,84.0485,173.2316,Lahore
SUKK,-16.8223,-21.7945,Sukkur
GWAD,-18.6642,-134.6182,Gwadar
PESH,87.6864,-61.6239,Peshawar
GWAD,-3.9431,45.6108,Gwadar
SUKK,-43.238,-118.1264,Sukkur
SIAL,11.4835,96.3801,Sialkot
QUET,16.95,90.0854,Quetta
ISLA,9.5746,-35.5489,Islamabad
RAWA,-70.4734,-89.0023,Rawalpindi
SUKK,80.426,-91.5177,Sukkur
LAHO,-23.5733,-144.1439,Lahore
RAWA,-67.3553,73.6634,Rawalpindi
FAIS,-65.4461,-15.7867,Faisalabad
RAWA,71.2014,-46.5149,Rawalpindi
RAWA,72.8774,132.9826,Rawalpindi
GUJR,89.1916,140.2233,Gujranwala
SUKK,-42.9028,-51.2063,Sukkur
RAWA,-64.7432,-77.0756,Rawalpindi
GUJR,-85.5495,-4.3174,Gujranwala
QUET,87.2939,119.5366,Quetta
ISLA,-44.0298,-150.8432,Islamabad
PESH,-56.0381,49.0348,Peshawar
MULT,66.0035,70.0149,Multan
MULT,19.5417,179.5598,Multan
FAIS,11.7415,-166.5684,Faisalabad
RAWA,-7.8496,44.3294,Rawalpindi
GWAD,-36.7284,74.1814,Gwadar
MULT,-31.7,-136.3709,Multan
RAWA,-78.5545,-64.6605,Rawalpindi
GUJR,-12.7634,-119.933,Gujranwala
SIAL,54.5358,-138.8162,Sialkot
KARA,-42.3255,10.1669,Karachi
PESH,40.6254,165.2567,Peshawar
FAIS,58.3979,-103.641,Faisalabad
RAWA,-8.4291,-119.7486,Rawalpindi
SUKK,34.8465,15.4565,Sukkur
ISLA,80.6352,-120.357,Islamabad
PESH,6.8986,-64.8044,Peshawar
GWAD,72.1893,-55.8132,Gwadar
RAWA,-33.7894,-167.9412,Rawalpindi
QUET,-29.873,60.1797,Quetta
GUJR,-11.4873,-6.5471,Gujranwala
RAWA,86.6287,111.5623,Rawalpindi
MULT,51.7624,12.1808,Multan
LAHO,34.8302,-48.856,Lahore
MULT,-22.3212,22.8904,Multan
MULT,-4.2052,22.2921,Multan
QUET,-82.0266,-19.9485,Quetta
ISLA,24.3349,-97.1029,Islamabad
RAWA,-3.3853,-41.1053,Rawalpindi
ISLA,67.2425,64.1754,Islamabad
ISLA,38.984,-51.9873,Islamabad
GWAD,-27.9169,103.6251,Gwadar
SUKK,49.3844,124.3115,Sukkur
SUKK,56.8915,68.5534,Sukkur
SIAL,55.9116,-136.0327,Sialkot
GWAD,75.5488,68.4585,Gwadar
QUET,-68.2625,-22.4358,Quetta
RAWA,89.713,104.7311,Rawalpindi
ISLA,-23.9208,-20.1666,Islamabad
SIAL,-84.8526,70.9291,Sialkot
PESH,-70.9729,-170.526,Peshawar
SUKK,-25.809,66.1747,Sukkur
SUKK,30.1037,-55.5671,Sukkur
RAWA,38.3008,-160.9517,Rawalpindi
GUJR,32.7879,-32.768,Gujranwala
GUJR,36.589,27.6634,Gujranwala
SUKK,-58.1146,-25.7472,Sukkur
RAWA,61.5537,60.7784,Rawalpindi
MULT,86.4778,166.4243,Multan
QUET,-73.4093,-41.3364,Quetta
LAHO,30.3083,-118.0252,Lahore
FAIS,-89.7917,107.4653,Faisalabad
PESH,-80.0288,110.8688,Peshawar
PESH,61.8793,-55.854,Peshawar
QUET,85.0472,151.7442,Quetta
RAWA,-1.3219,8.3236,Rawalpindi
GWAD,-52.1792,140.3632,Gwadar
SUKK,-56.9321,-156.3995,Sukkur
QUET,68.0896,137.6667,Quetta
RAWA,2.0004,-130.0521,Rawalpindi
SUKK,-76.8809,82.0493,Sukkur
PESH,-32.2939,170.6703,Peshawar
RAWA,-35.6059,25.8967,Rawalpindi
QUET,22.4658,-12.4295,Quetta
FAIS,39.5879,98.3033,Faisalabad
ISLA,54.1029,96.1495,Islamabad
MULT,44.6595,111.9728,Multan
GWAD,-28.1789,82.427,Gwadar
GUJR,-57.4234,-117.2703,Gujranwala
SUKK,-46.0153,149.9588,Sukkur
ISLA,62.9956,-108.3913,Islamabad
GWAD,29.0694,-147.9389,Gwadar
SUKK,27.1698,-66.1568,Sukkur
FAIS,77.2489,95.7986,Faisalabad
SUKK,3.5552,22.748,Sukkur
LAHO,-78.5402,125.2445,Lahore
KARA,83.9939,-51.8577,Karachi
RAWA,73.424,125.8587,Rawalpindi
SIAL,-43.788,64.9039,Sialkot
RAWA,-36.9813,-144.3136,Rawalpindi
RAWA,-74.9558,10.153,Rawalpindi
SIAL,-69.6132,32.4658,Sialkot
PESH,-73.2703,-174.8369,Peshawar
QUET,-11.8509,24.1622,Quetta
QUET,53.1288,166.1233,Quetta
QUET,-47.9762,-90.2403,Quetta
GWAD,58.5318,-102.9142,Gwadar
ISLA,75.3354,-8.9768,Islamabad
RAWA,45.4299,-137.5015,Rawalpindi
ISLA,66.5702,179.9296,Islamabad
RAWA,50.0294,30.0194,Rawalpindi
ISLA,-59.374,-153.7054,Islamabad
SUKK,-35.8331,31.6389,Sukkur
GWAD,-47.9692,-1.3723,Gwadar
MULT,-30.1219,129.8906,Multan
RAWA,-43.7747,-139.0528,Rawalpindi
RAWA,79.4065,-143.926,Rawalpindi
SIAL,-12.2461,-98.01,Sialkot
LAHO,-50.0467,153.5403,Lahore
QUET,-59.3193,115.1685,Quetta
ISLA,6.8843,60.2027,Islamabad
FAIS,-75.5701,-61.4697,Faisalabad
GUJR,-67.47,-170.6417,Gujranwala
RAWA,84.6823,-112.5066,Rawalpindi
GUJR,36.2985,144.6755,Gujranwala
GWAD,-70.3013,14.8683,Gwadar
PESH,83.8531,3.0309,Peshawar
GUJR,59.5004,-95.2203,Gujranwala
SUKK,-61.8047,16.2431,Sukkur
PESH,-16.6888,98.0597,Peshawar
PESH,-88.8337,102.8055,Peshawar
MULT,15.3885,150.1155,Multan
MULT,-69.1793,-25.9296,Multan
FAIS,38.3102,2.1284,Faisalabad
SIAL,32.0026,75.3219,Sialkot
FAIS,-12.4631,-103.0577,Faisalabad
ISLA,60.5721,69.9429,Islamabad
LAHO,55.171,-120.8574,Lahore
QUET,2.2386,-41.9752,Quetta
RAWA,4.5544,80.682,Rawalpindi
RAWA,-45.4713,-151.9172,Rawalpindi
SUKK,71.9201,40.4513,Sukkur
MULT,61.3583,-112.2817,Multan
LAHO,-72.4954,114.8308,Lahore
MULT,39.0602,-12.7646,Multan
SIAL,-44.0666,-71.5648,Sialkot
PESH,42.7903,161.7595,Peshawar
GWAD,50.0108,84.495,Gwadar
ISLA,-82.8797,-29.7696,Islamabad
FAIS,40.533,-118.3795,Faisalabad
SIAL,-67.669,130.1425,Sialkot
KARA,79.0564,-1.1979,Karachi
QUET,-36.0524,55.0839,Quetta
SIAL,16.2106,-37.9559,Sialkot
SUKK,63.8979,-120.8263,Sukkur
SUKK,61.0052,133.0107,Sukkur
SIAL,24.2112,8.6828,Sialkot
KARA,79.2615,79.4104,Karachi
LAHO,-78.0574,-171.1194,Lahore
SIAL,89.654,-83.5953,Sialkot
PESH,-69.8235,-161.2428,Peshawar
GWAD,-54.5305,145.5776,Gwadar
GUJR,-78.3964,-5.2542,Gujranwala
GWAD,26.8592,6.6096,Gwadar
SIAL,6.4674,-19.5977,Sialkot
GUJR,21.5514,65.4384,Gujranwala
RAWA,-5.7293,102.7661,Rawalpindi
QUET,2.7647,86.7233,Quetta
SIAL,-45.7423,51.4461,Sialkot
MULT,41.5411,168.4611,Multan
SIAL,66.0387,-37.3554,Sialkot
LAHO,-35.796,-51.2078,Lahore
ISLA,-31.1721,111.9772,Islamabad
GUJR,72.2285,-122.021,Gujranwala
PESH,51.9226,10.6444,Peshawar
FAIS,67.7058,14.0261,Faisalabad
MULT,39.1767,-106.3695,Multan
SUKK,23.4532,106.6616,Sukkur
SIAL,38.493,-70.4674,Sialkot
RAWA,-89.7409,178.8046,Rawalpindi
GWAD,81.8534,-45.264,Gwadar
RAWA,32.9737,-143.4909,Rawalpindi
FAIS,39.2859,-140.5874,Faisalabad
PESH,-43.8044,-75.3111,Peshawar
RAWA,-52.1088,90.6735,Rawalpindi
LAHO,9.4476,-2.1,Lahore
MULT,-80.0747,99.5396,Multan
MULT,-27.7696,-53.3666,Multan
ISLA,-78.7734,-31.8722,Islamabad
FAIS,66.8963,42.4123,Faisalabad
KARA,-74.6375,-148.2644,Karachi
KARA,44.9427,98.4262,Karachi
RAWA,-80.1725,-92.8272,Rawalpindi
LAHO,17.8415,-14.8266,Lahore
FAIS,32.2666,128.469,Faisalabad
SIAL,-42.1946,-98.0178,Sialkot
LAHO,-4.4007,-47.2516,Lahore
MULT,48.3231,-158.3039,Multan
SUKK,55.486,170.9986,Sukkur
PESH,0.1754,-75.8741,Peshawar
QUET,-67.8175,-75.6508,Quetta
KARA,13.9784,9.4847,Karachi
PESH,-74.2648,-134.2135,Peshawar
ISLA,-5.3353,70.6728,Islamabad
SUKK,25.4434,145.1057,Sukkur
MULT,-23.3933,-22.6011,Multan
LAHO,-59.937,-38.6056,Lahore
ISLA,8.7378,-33.2558,Islamabad
QUET,35.2051,131.7958,Quetta
SIAL,-49.8821,-53.0462,Sialkot
MULT,76.3821,-129.0602,Multan
RAWA,35.1139,-44.8829,Rawalpindi
MULT,-28.5422,-167.3839,Multan
RAWA,29.274,65.4485,Rawalpindi
MULT,34.4249,-151.9049,Multan
FAIS,-77.2254,8.9592,Faisalabad
PESH,-31.2231,11.0358,Peshawar
GUJR,6.0363,127.5024,Gujranwala
GWAD,-18.9233,-41.1183,Gwadar
LAHO,73.6703,127.601,Lahore
SIAL,-46.6,16.4499,Sialkot
GWAD,-85.409,-117.9313,Gwadar
GUJR,-27.0995,9.916,Gujranwala
PESH,-44.4497,141.9284,Peshawar
LAHO,29.3032,-99.8632,Lahore
SUKK,-73.867,-33.5475,Sukkur
LAHO,31.2376,68.675,Lahore
RAWA,-64.69,-98.4096,Rawalpindi
KARA,33.2647,136.3591,Karachi
GUJR,84.3759,23.4162,Gujranwala
KARA,-29.9629,29.7979,Karachi
GWAD,-80.2409,-89.9692,Gwadar
PESH,-21.1545,-110.0604,Peshawar
KARA,-41.9195,49.626,Karachi
QUET,57.033,137.6523,Quetta
PESH,-33.1655,27.4849,Peshawar
GWAD,38.9476,-159.7917,Gwadar
LAHO,-88.8477,11.5027,Lahore
GWAD,-73.226,153.2593,Gwadar
RAWA,-37.398,-125.8811,Rawalpindi
SUKK,0.7897,155.7421,Sukkur
SUKK,-56.3377,-160.1569,Sukkur
GWAD,66.8189,7.162,Gwadar
GWAD,59.5882,-113.7386,Gwadar
ISLA,56.2356,2.5519,Islamabad
KARA,-80.389,7.2337,Karachi
LAHO,89.1802,164.9439,Lahore
KARA,27.0142,164.3369,Karachi
RAWA,75.6838,-77.0878,Rawalpindi
FAIS,-89.0147,66.3563,Faisalabad
RAWA,-2.9428,-5.5741,Rawalpindi
GWAD,-1.4416,89.6174,Gwadar
RAWA,47.6249,-75.5333,Rawalpindi
KARA,-5.976,107.6497,Karachi
QUET,-40.4136,165.463,Quetta
FAIS,-1.2537,175.7834,Faisalabad
ISLA,1.0068,15.4806,Islamabad
KARA,16.9444,102.216,Karachi
ISLA,47.0015,-97.6033,Islamabad
LAHO,56.3624,-35.1114,Lahore
SIAL,-72.7033,-147.2478,Sialkot
QUET,13.1176,167.1842,Quetta
MULT,-75.4337,42.7951,Multan
ISLA,-85.6378,159.7795,Islamabad
RAWA,83.0958,147.8847,Rawalpindi
GWAD,56.4522,14.862,Gwadar
LAHO,68.8346,-104.9249,Lahore
RAWA,85.9,-173.6877,Rawalpindi
FAIS,-63.1949,-17.8629,Faisalabad
LAHO,14.1176,128.4132,Lahore
QUET,-23.9543,-162.8563,Quetta
ISLA,88.077,-20.7151,Islamabad
KARA,-2.0825,-58.6242,Karachi
PESH,51.2656,115.0993,Peshawar
SIAL,54.8109,151.3511,Sialkot
PESH,57.7434,-22.2128,Peshawar
GUJR,71.4717,23.4618,Gujranwala
SUKK,84.1661,-90.1198,Sukkur
RAWA,-20.4954,-33.2322,Rawalpindi
LAHO,27.2312,-104.3646,Lahore
SUKK,50.3722,-139.5093,Sukkur
FAIS,44.402,-33.6131,Faisalabad
LAHO,39.4317,79.3881,Lahore
QUET,-2.278,22.441,Quetta
GWAD,-5.5605,127.7166,Gwadar
SIAL,-6.4039,-62.669,Sialkot
MULT,-0.1596,16.7377,Multan
LAHO,-3.0023,42.3849,Lahore
QUET,-73.4452,-112.1129,Quetta
MULT,-69.9409,-107.6458,Multan
MULT,-56.9277,-95.4458,Multan
SUKK,-78.7422,-58.2923,Sukkur
KARA,5.3209,72.4569,Karachi
RAWA,-89.1933,-172.7185,Rawalpindi
QUET,22.513,-128.313,Quetta
PESH,-9.7517,-86.173,Peshawar
SIAL,-78.2542,76.1858,Sialkot
MULT,-86.9945,104.1963,Multan
KARA,-88.2429,110.4988,Karachi
SUKK,84.717,-174.2082,Sukkur
FAIS,87.2267,172.9647,Faisalabad
FAIS,38.4072,-110.1746,Faisalabad
RAWA,-76.6171,163.6756,Rawalpindi
SIAL,22.0903,-10.0043,Sialkot
ISLA,14.8567,-21.6149,Islamabad
KARA,-14.375,41.9881,Karachi
SIAL,3.8737,92.8157,Sialkot
SUKK,24.8725,63.3147,Sukkur
FAIS,-8.2087,47.5444,Faisalabad
SUKK,16.3028,-4.6765,Sukkur
ISLA,48.9865,172.406,Islamabad
GWAD,-73.3664,25.0542,Gwadar
QUET,-89.0142,-173.8861,Quetta
QUET,60.6232,50.5689,Quetta
QUET,81.0015,-7.3493,Quetta
RAWA,-26.5845,-65.6228,Rawalpindi
SUKK,25.7472,-41.9202,Sukkur
MULT,-85.0656,-14.8332,Multan
SIAL,16.8394,83.0385,Sialkot
KARA,-35.7939,127.5013,Karachi
MULT,41.4353,-55.3142,Multan
PESH,23.021,28.7548,Peshawar
RAWA,-57.5646,-62.8067,Rawalpindi
SIAL,3.9112,-31.2567,Sialkot
FAIS,72.296,161.3019,Faisalabad
GUJR,-5.4362,23.4031,Gujranwala
RAWA,-30.5327,111.5238,Rawalpindi
QUET,-29.3054,-159.6584,Quetta
GUJR,83.3968,-71.3788,Gujranwala
PESH,-79.3644,34.2985,Peshawar
LAHO,4.1215,103.8143,Lahore
ISLA,16.4395,179.0771,Islamabad
SIAL,29.8876,109.9116,Sialkot
ISLA,-86.8737,168.5976,Islamabad
KARA,-86.4093,8.7291,Karachi
MULT,-41.3669,-48.3839,Multan
SIAL,-9.7052,-156.8792,Sialkot
ISLA,37.6574,21.6416,Islamabad
FAIS,30.8979,176.9884,Faisalabad
GWAD,4.0427,66.7721,Gwadar
FAIS,-31.208,6.2904,Faisalabad
MULT,-70.9156,51.729,Multan
SIAL,-5.5021,18.6747,Sialkot
KARA,-12.7809,-143.7321,Karachi
GUJR,-47.9096,36.0055,Gujranwala
LAHO,58.2797,21.959,Lahore
ISLA,-6.1047,-41.4649,Islamabad
KARA,30.4527,-81.5926,Karachi
RAWA,-80.6444,-125.8992,Rawalpindi
ISLA,27.8412,-155.1114,Islamabad
GUJR,-43.4445,-91.8576,Gujranwala
SUKK,-69.3882,-104.4894,Sukkur
RAWA,32.3421,-62.771,Rawalpindi
PESH,57.2474,-108.9906,Peshawar
RAWA,86.0275,93.8672,Rawalpindi
GUJR,44.9853,116.8941,Gujranwala
GUJR,-16.9893,-12.1096,Gujranwala
MULT,44.2838,-158.5026,Multan
RAWA,4.8317,-157.1082,Rawalpindi
FAIS,-67.1819,81.9631,Faisalabad
FAIS,-71.3423,153.9819,Faisalabad
QUET,56.5493,-135.0578,Quetta
QUET,-76.7282,-100.0328,Quetta
LAHO,0.0336,108.1851,Lahore
GUJR,-51.0693,-134.5167,Gujranwala
GWAD,-69.6121,-13.581,Gwadar
GUJR,-73.9579,45.7437,Gujranwala
QUET,-12.387,160.643,Quetta
SIAL,68.2302,-59.1823,Sialkot
QUET,-22.5987,57.4693,Quetta
ISLA,-30.1219,-173.4027,Islamabad
GWAD,-50.7411,30.8213,Gwadar
GWAD,31.0678,-67.4964,Gwadar
GUJR,65.1043,163.9251,Gujranwala
GWAD,-54.9276,-154.7204,Gwadar
ISLA,64.7709,-135.4858,Islamabad
LAHO,49.1236,147.6093,Lahore
PESH,-73.6807,-112.2091,Peshawar
MULT,-34.8925,-160.0588,Multan
FAIS,2.6991,128.4691,Faisalabad
PESH,56.8013,107.1784,Peshawar
MULT,9.6202,-6.1813,Multan
LAHO,68.1458,-15.8888,Lahore
FAIS,-35.458,-91.0327,Faisalabad
GUJR,-30.5513,-91.9989,Gujranwala
RAWA,-6.2405,-9.269,Rawalpindi
RAWA,21.6559,-59.6207,Rawalpindi
KARA,39.423,-24.5189,Karachi
GWAD,-2.0387,3.8444,Gwadar
SIAL,-88.3992,30.953,Sialkot
RAWA,45.8058,105.7731,Rawalpindi
GWAD,-44.7582,137.9171,Gwadar
GUJR,79.4475,78.4833,Gujranwala
FAIS,-3.3708,163.2921,Faisalabad
MULT,-7.5927,-96.2651,Multan
LAHO,-78.6892,17.0834,Lahore
GWAD,-61.6272,-137.3359,Gwadar
RAWA,-76.4319,-20.5334,Rawalpindi
GUJR,-8.069,137.4169,Gujranwala
GUJR,-44.3816,50.5786,Gujranwala
MULT,3.4732,11.964,Multan
FAIS,-20.194,175.5209,Faisalabad
PESH,-59.5327,142.6055,Peshawar
FAIS,-87.3072,-60.5487,Faisalabad
KARA,-78.4993,127.6727,Karachi
FAIS,-55.0494,121.2375,Faisalabad
QUET,-22.2288,-83.9375,Quetta
FAIS,-15.7248,-161.1475,Faisalabad
ISLA,-14.8096,-120.0505,Islamabad
KARA,-55.5897,-55.8498,Karachi
LAHO,-58.1131,-176.567,Lahore
LAHO,-81.6079,53.1175,Lahore
RAWA,-3.7915,-103.2022,Rawalpindi
SUKK,80.0143,138.179,Sukkur
KARA,31.7157,-19.5798,Karachi
RAWA,84.5491,-129.3432,Rawalpindi
ISLA,57.3931,-97.2597,Islamabad
GUJR,-36.8051,169.2476,Gujranwala
FAIS,26.7324,63.5818,Faisalabad
MULT,-71.0288,174.2106,Multan
QUET,-86.4402,78.4302,Quetta
LAHO,-46.4177,-63.2936,Lahore
SIAL,77.0504,122.9957,Sialkot
QUET,7.1971,-57.7309,Quetta
ISLA,83.2838,-59.6415,Islamabad
MULT,-68.636,-142.0624,Multan
RAWA,-82.6988,102.6056,Rawalpindi
FAIS,-83.1998,-77.9348,Faisalabad
KARA,32.5137,-124.3563,Karachi
FAIS,-36.8428,-62.7269,Faisalabad
KARA,42.6573,172.4571,Karachi
LAHO,-46.4675,128.5004,Lahore
SUKK,-67.9416,-146.7732,Sukkur
GUJR,-4.5527,37.6276,Gujranwala
ISLA,-53.1186,-89.8725,Islamabad
MULT,78.0848,-76.7954,Multan
ISLA,-57.742,-136.5424,Islamabad
SIAL,-13.9933,-84.7638,Sialkot
LAHO,-17.44,24.2391,Lahore
SIAL,-51.0571,62.3374,Sialkot
ISLA,82.6774,-89.6833,Islamabad
MULT,25.0933,81.1046,Multan
PESH,73.9648,-2.3531,Peshawar
RAWA,18.1028,66.5225,Rawalpindi
PESH,-74.0542,29.0875,Peshawar
QUET,-27.5749,111.272,Quetta
KARA,-81.5757,22.5008,Karachi
GUJR,-30.0923,-143.6767,Gujranwala
SIAL,-45.5618,27.3914,Sialkot
KARA,46.8624,-105.0387,Karachi
ISLA,13.3713,8.9891,Islamabad
GUJR,84.4893,80.3444,Gujranwala
GWAD,28.5765,122.5403,Gwadar
QUET,-54.2343,76.1769,Quetta
PESH,48.7072,-67.835,Peshawar
GWAD,-77.3124,-15.0032,Gwadar
QUET,0.2274,144.8022,Quetta
SUKK,-72.178,3.4952,Sukkur
RAWA,-87.5197,123.882,Rawalpindi
RAWA,39.9501,166.3113,Rawalpindi
SIAL,-19.0877,-50.4104,Sialkot
SIAL,85.9037,114.9179,Sialkot
KARA,73.3728,159.1436,Karachi
SUKK,75.3438,-140.4696,Sukkur
GUJR,-45.5625,-17.9632,Gujranwala
GWAD,-41.0883,134.7989,Gwadar
RAWA,31.9776,156.1914,Rawalpindi
ISLA,82.358,118.7919,Islamabad
GWAD,-6.2791,13.5902,Gwadar
SIAL,32.4729,52.2879,Sialkot
MULT,21.9251,76.0745,Multan
SIAL,79.6166,163.489,Sialkot
ISLA,30.904,153.3949,Islamabad
RAWA,-12.8454,72.068,Rawalpindi
PESH,43.3826,158.9133,Peshawar
KARA,32.9684,-157.6807,Karachi
RAWA,10.8989,-155.8556,Rawalpindi
MULT,-75.793,-73.1629,Multan
ISLA,10.1809,-54.2357,Islamabad
SUKK,33.5218,98.3525,Sukkur
KARA,39.8838,58.0043,Karachi
QUET,65.6722,-124.0972,Quetta
GUJR,-2.5663,164.9513,Gujranwala
QUET,-63.2617,-125.7273,Quetta
RAWA,-39.2466,118.9166,Rawalpindi
FAIS,5.2976,32.7467,Faisalabad
PESH,-5.2066,95.051,Peshawar
MULT,27.6818,-116.5361,Multan
MULT,-24.6937,-39.0491,Multan
KARA,55.3834,63.1566,Karachi
GWAD,21.8305,7.6097,Gwadar
SUKK,6.1086,-34.3306,Sukkur
PESH,-79.7062,93.3907,Peshawar
FAIS,20.7767,-5.5271,Faisalabad
GUJR,48.3353,-68.6825,Gujranwala
PESH,73.1695,131.2567,Peshawar
SIAL,-58.1537,143.709,Sialkot
PESH,32.3191,-67.2142,Peshawar
GWAD,35.1782,10.5354,Gwadar
RAWA,-14.9587,118.8265,Rawalpindi
RAWA,25.1842,33.8182,Rawalpindi
SIAL,-10.9064,-77.4722,Sialkot
FAIS,-40.0448,152.068,Faisalabad
PESH,51.6871,-73.2777,Peshawar
GUJR,21.1815,84.2588,Gujranwala
LAHO,-85.1206,-164.5417,Lahore
ISLA,23.4509,152.6119,Islamabad
SIAL,56.1568,122.8059,Sialkot
SIAL,-48.9189,138.379,Sialkot
GWAD,3.7547,16.7835,Gwadar
LAHO,-66.0226,-98.1543,Lahore
QUET,-24.4215,-176.5476,Quetta
SUKK,-11.2976,-89.6039,Sukkur
MULT,77.7486,131.4911,Multan
PESH,10.4348,-73.2001,Peshawar
KARA,82.6667,-86.4746,Karachi
RAWA,41.8775,-10.7182,Rawalpindi
KARA,-17.9313,37.6827,Karachi
GWAD,-18.4178,-26.4771,Gwadar
FAIS,57.3974,-144.1979,Faisalabad
QUET,-57.4091,-87.3917,Quetta
MULT,53.1127,161.8918,Multan
LAHO,3.7179,119.5099,Lahore
FAIS,33.9242,-124.0416,Faisalabad
QUET,82.8029,77.7473,Quetta
LAHO,-62.5878,0.1946,Lahore
MULT,3.7092,126.5481,Multan
PESH,26.6916,165.1919,Peshawar
SIAL,67.9359,141.664,Sialkot
SUKK,-21.2432,-80.6644,Sukkur
MULT,-57.5949,168.1802,Multan
RAWA,-27.5799,172.6594,Rawalpindi
FAIS,26.0814,43.763,Faisalabad
LAHO,38.1729,-117.0471,Lahore
MULT,-60.2849,-70.0998,Multan
ISLA,59.0652,-126.6572,Islamabad
KARA,-85.8304,6.0626,Karachi
SUKK,18.4108,-173.5621,Sukkur
GWAD,18.3527,91.247,Gwadar
GUJR,-7.3806,-50.0794,Gujranwala
PESH,-28.2434,-126.5411,Peshawar
GUJR,-67.2396,-98.2052,Gujranwala
FAIS,34.5156,174.061,Faisalabad
KARA,-54.3316,-174.7301,Karachi
FAIS,-2.3835,-169.6827,Faisalabad
SIAL,57.6434,59.7506,Sialkot
KARA,-40.9225,135.6229,Karachi
GWAD,-77.8515,-118.2763,Gwadar
PESH,-79.628,-87.8814,Peshawar
MULT,-47.5664,126.5322,Multan
GWAD,58.3096,-142.7038,Gwadar
LAHO,-25.7433,156.2098,Lahore
SIAL,-87.8895,-103.9484,Sialkot
GWAD,-45.1511,-115.2933,Gwadar
QUET,58.4564,-134.7874,Quetta
PESH,-36.2266,-15.8127,Peshawar
QUET,-87.4851,-11.6411,Quetta
LAHO,48.0804,94.4977,Lahore
LAHO,36.539,-108.9097,Lahore
RAWA,67.8364,-63.8808,Rawalpindi
QUET,63.5065,-33.3142,Quetta
SUKK,80.5012,69.4655,Sukkur
QUET,-48.4313,4.3648,Quetta
KARA,-66.8174,-11.1222,Karachi
GUJR,31.3908,25.9237,Gujranwala
GWAD,-2.7332,55.7679,Gwadar
GUJR,16.7008,36.8411,Gujranwala
GUJR,31.7634,-178.1444,Gujranwala
GWAD,37.9293,143.0168,Gwadar
ISLA,37.2146,-33.7075,Islamabad
SUKK,-40.8286,76.4002,Sukkur
LAHO,-12.249,9.935,Lahore
GWAD,-38.3739,109.6279,Gwadar
PESH,-24.2417,59.2232,Peshawar
KARA,23.2802,23.4575,Karachi
GWAD,58.1745,21.0744,Gwadar
FAIS,87.0819,133.1091,Faisalabad
FAIS,44.5056,-145.2803,Faisalabad
KARA,-56.7932,-65.1037,Karachi
QUET,-28.594,164.4906,Quetta
GUJR,33.6859,151.7517,Gujranwala
SUKK,-11.023,29.4999,Sukkur
QUET,36.18,144.0415,Quetta
SUKK,56.2827,-175.2748,Sukkur
ISLA,41.4222,-1.8327,Islamabad
